county,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price
Washington County,Single Family,6.0,4.5,6079.0,23087.0,2004.0,1500000.0
Salt Lake County,Single Family,5.0,3.0,2672.0,7405.0,2000.0,595000.0
Salt Lake County,Condo,1.0,1.0,336.0,436.0,1919.0,255000.0
Salt Lake County,Single Family,3.0,1.5,2344.0,5663.0,2020.0,425000.0
Weber County,Single Family,3.0,2.0,2023.0,16117.0,2019.0,588500.0
Weber County,Single Family,3.0,1.0,1020.0,7405.0,1959.0,345000.0
Weber County,Townhouse,3.0,2.5,1542.0,871.0,2020.0,370000.0
Weber County,Single Family,2.0,2.0,1270.0,4792.0,1997.0,400000.0
Weber County,Townhouse,3.0,2.5,1483.0,871.0,2020.0,369900.0
Summit County,Condo,2.0,2.0,1204.0,nan,2007.0,1060000.0
Summit County,Condo,2.0,2.0,1204.0,nan,2007.0,1060000.0
Salt Lake County,Single Family,4.0,1.0,1716.0,6534.0,1948.0,649900.0
Salt Lake County,Single Family,4.0,3.0,2432.0,4792.0,2006.0,514900.0
Salt Lake County,Single Family,2.0,1.5,2749.0,5227.0,1913.0,865000.0
Salt Lake County,Townhouse,2.0,1.5,1987.0,436.0,1987.0,750000.0
Salt Lake County,Single Family,5.0,3.0,3198.0,12197.0,1956.0,1600000.0
Salt Lake County,Single Family,2.0,1.0,1326.0,5227.0,1930.0,485000.0
Salt Lake County,Single Family,3.0,2.5,3197.0,9148.0,2004.0,697000.0
Salt Lake County,Single Family,3.0,1.5,1176.0,9583.0,1960.0,400000.0
Salt Lake County,Single Family,3.0,3.5,4558.0,43560.0,1987.0,10000000.0
Salt Lake County,Single Family,6.0,2.5,3364.0,43560.0,1989.0,10000000.0
Summit County,Condo,2.0,1.5,1320.0,436.0,2020.0,1649000.0
Summit County,Condo,2.0,1.5,1320.0,436.0,2020.0,1649000.0
Washington County,Single Family,4.0,3.5,2715.0,15246.0,2014.0,699900.0
Washington County,Single Family,4.0,3.5,2645.0,11326.0,2019.0,1150000.0
Summit County,Single Family,3.0,3.0,2834.0,58806.0,1993.0,1100000.0
Summit County,Condo,3.0,1.0,1349.0,nan,1985.0,749000.0
Summit County,Single Family,4.0,2.0,2400.0,10454.0,1978.0,1060000.0
Washington County,Townhouse,3.0,2.0,1072.0,1307.0,1991.0,340000.0
Washington County,Single Family,6.0,4.0,4204.0,13504.0,2022.0,1300000.0
Washington County,Single Family,4.0,3.5,2861.0,9148.0,2001.0,699000.0
Washington County,Single Family,6.0,4.0,4204.0,13504.0,2022.0,1300000.0
Utah County,Townhouse,4.0,2.5,2047.0,1307.0,2015.0,489900.0
Utah County,Single Family,5.0,2.0,1956.0,7405.0,2003.0,410000.0
Utah County,Single Family,3.0,2.0,1456.0,6098.0,2006.0,425000.0
Salt Lake County,Condo,4.0,1.0,4330.0,436.0,1970.0,899000.0
Salt Lake County,Single Family,5.0,1.0,3454.0,12197.0,1965.0,1100000.0
Salt Lake County,Townhouse,2.0,1.5,1325.0,2614.0,1978.0,380000.0
Salt Lake County,Single Family,5.0,3.5,3265.0,10890.0,1997.0,665000.0
Salt Lake County,Townhouse,3.0,2.0,1509.0,436.0,1998.0,390000.0
Washington County,Single Family,4.0,3.5,2861.0,9148.0,2001.0,699000.0
Summit County,Single Family,3.0,1.0,2854.0,612018.0,2016.0,1725000.0
Summit County,Condo,2.0,2.0,834.0,871.0,1979.0,950000.0
Summit County,Single Family,4.0,1.5,3116.0,10019.0,1993.0,2375000.0
Summit County,Single Family,3.0,1.5,3116.0,10019.0,1994.0,2375000.0
Summit County,Condo,2.0,2.0,1186.0,nan,1982.0,1299000.0
Cache County,Single Family,3.0,2.0,3460.0,12197.0,2017.0,574900.0
Cache County,Townhouse,3.0,2.0,1698.0,10019.0,1990.0,375000.0
Cache County,Single Family,6.0,2.5,3464.0,28314.0,1957.0,589900.0
Davis County,Townhouse,3.0,2.5,1495.0,1742.0,2006.0,379900.0
Davis County,Single Family,4.0,2.5,2000.0,7841.0,1993.0,555000.0
Davis County,Single Family,4.0,1.0,1882.0,8276.0,1956.0,475000.0
Kane County,Single Family,3.0,3.5,2112.0,76666.0,1998.0,599000.0
Tooele County,Single Family,4.0,3.0,1784.0,7841.0,2000.0,404000.0
Tooele County,Single Family,3.0,2.0,3944.0,49223.0,2022.0,799000.0
Tooele County,Single Family,4.0,2.0,3679.0,20038.0,2006.0,549000.0
Weber County,Single Family,4.0,2.5,3192.0,10890.0,1993.0,625000.0
Tooele County,Single Family,5.0,3.0,2909.0,15682.0,2006.0,525000.0
Washington County,Single Family,3.0,2.0,1283.0,6970.0,2010.0,425000.0
Washington County,Single Family,3.0,2.0,1283.0,6970.0,2010.0,425000.0
Uintah County,Single Family,5.0,3.0,2016.0,50965.0,1978.0,320000.0
Summit County,Single Family,6.0,3.5,6238.0,20473.0,2014.0,1599999.0
Summit County,Condo,1.0,1.0,615.0,nan,1986.0,550000.0
Sanpete County,Single Family,4.0,1.0,3106.0,17424.0,1947.0,325000.0
Cache County,Single Family,4.0,2.0,3385.0,14810.0,1922.0,489900.0
Cache County,Single Family,5.0,1.0,2058.0,13504.0,1979.0,395000.0
Iron County,Townhouse,2.0,1.0,768.0,6098.0,2007.0,225000.0
Iron County,Condo,3.0,2.5,1734.0,1307.0,2019.0,330000.0
Utah County,Condo,3.0,2.0,1213.0,1307.0,2006.0,335000.0
Utah County,Townhouse,3.0,2.5,1621.0,1307.0,2005.0,385000.0
Wasatch County,Single Family,4.0,2.5,2494.0,44431.0,1997.0,824900.0
Box Elder County,Single Family,4.0,1.0,1600.0,6970.0,1913.0,310000.0
Beaver County,Single Family,2.0,1.0,960.0,8276.0,1908.0,125000.0
Sevier County,Single Family,6.0,3.5,3961.0,19602.0,1999.0,489000.0
Sevier County,Single Family,3.0,1.0,2565.0,14375.0,1944.0,361500.0
Washington County,Single Family,4.0,2.5,2309.0,10890.0,2022.0,749900.0
Washington County,Condo,2.0,2.0,1529.0,nan,2016.0,477100.0
Wasatch County,Single Family,4.0,3.5,3961.0,3920.0,2018.0,1399990.0
Wasatch County,Single Family,4.0,2.0,1920.0,6534.0,1949.0,549000.0
Utah County,Single Family,4.0,2.5,5063.0,10890.0,2019.0,929000.0
Salt Lake County,Single Family,3.0,1.0,2692.0,8276.0,1950.0,350000.0
Utah County,Single Family,5.0,3.0,2600.0,8712.0,1993.0,599900.0
Utah County,Single Family,2.0,1.0,883.0,6534.0,1943.0,349900.0
Utah County,Single Family,5.0,3.0,3904.0,12197.0,1977.0,679000.0
Weber County,Single Family,4.0,1.0,1850.0,8276.0,1968.0,405000.0
Washington County,Townhouse,3.0,2.0,1196.0,436.0,1995.0,319000.0
Weber County,Single Family,4.0,3.0,2616.0,75794.0,2000.0,799000.0
Weber County,Single Family,3.0,1.0,2496.0,11761.0,1975.0,425000.0
Utah County,Townhouse,3.0,2.5,2200.0,871.0,2019.0,390000.0
Utah County,Condo,2.0,1.5,976.0,4356.0,1970.0,249900.0
Salt Lake County,Single Family,4.0,1.0,1932.0,7841.0,1978.0,455000.0
Salt Lake County,Single Family,4.0,1.0,1778.0,7841.0,1947.0,629000.0
Salt Lake County,Single Family,5.0,5.0,6194.0,13504.0,1964.0,2100000.0
Davis County,Single Family,3.0,2.0,3212.0,7841.0,2018.0,619900.0
Salt Lake County,Condo,2.0,1.0,684.0,436.0,1983.0,315000.0
Salt Lake County,Condo,2.0,2.0,1206.0,nan,2002.0,350000.0
Weber County,Single Family,4.0,2.5,1538.0,8712.0,2006.0,410000.0
Weber County,Single Family,2.0,1.0,891.0,10890.0,1927.0,340000.0
Salt Lake County,Townhouse,3.0,1.5,1615.0,871.0,2010.0,435000.0
Salt Lake County,Single Family,3.0,2.0,2132.0,10019.0,1978.0,525000.0
Weber County,Single Family,6.0,3.0,4230.0,50530.0,1985.0,859000.0
Wasatch County,Single Family,4.0,1.0,3877.0,16117.0,1967.0,650000.0
Davis County,Single Family,3.0,2.0,2792.0,11761.0,2018.0,515000.0
Davis County,Single Family,3.0,1.0,2116.0,7841.0,1943.0,409000.0
Davis County,Single Family,2.0,2.0,2013.0,3049.0,2013.0,590000.0
Cache County,Single Family,3.0,2.0,3500.0,19602.0,2022.0,724900.0
Rich County,Single Family,4.0,3.0,2617.0,17860.0,2006.0,599900.0
Salt Lake County,Single Family,6.0,2.5,3063.0,9583.0,2006.0,695500.0
Salt Lake County,Single Family,4.0,3.0,2099.0,7841.0,1974.0,675000.0
Salt Lake County,Condo,3.0,2.0,1215.0,436.0,2008.0,375000.0
Salt Lake County,Single Family,5.0,1.0,3362.0,10019.0,1975.0,995000.0
Wasatch County,Single Family,5.0,3.0,3080.0,8712.0,2015.0,829999.0
Weber County,Single Family,4.0,2.0,2430.0,6970.0,1919.0,464900.0
Salt Lake County,Single Family,3.0,2.5,2593.0,11326.0,1974.0,649900.0
Salt Lake County,Single Family,3.0,2.0,1960.0,10019.0,1958.0,525000.0
Davis County,Single Family,3.0,1.0,2288.0,12632.0,1959.0,489000.0
Washington County,Single Family,4.0,2.0,2222.0,8712.0,1996.0,575000.0
Utah County,Single Family,4.0,2.0,1829.0,10019.0,1971.0,396000.0
Utah County,Single Family,5.0,3.5,3510.0,8712.0,1978.0,799000.0
Salt Lake County,Single Family,3.0,2.0,1911.0,8712.0,1956.0,618000.0
Salt Lake County,Single Family,3.0,2.0,1439.0,20473.0,1950.0,699900.0
Salt Lake County,Single Family,3.0,1.0,2394.0,10019.0,1978.0,537000.0
Utah County,Single Family,7.0,3.5,4584.0,10019.0,1989.0,725000.0
Utah County,Single Family,5.0,2.5,2572.0,5663.0,2000.0,450000.0
Utah County,Single Family,2.0,1.0,960.0,4792.0,1946.0,365000.0
Weber County,Single Family,3.0,1.0,1330.0,6098.0,1947.0,327000.0
Salt Lake County,Condo,2.0,1.0,1320.0,436.0,1980.0,369900.0
Salt Lake County,Single Family,4.0,1.0,1900.0,9583.0,1947.0,549995.0
Utah County,Single Family,6.0,3.0,3820.0,5227.0,2012.0,619800.0
Utah County,Single Family,3.0,1.5,1500.0,3049.0,2018.0,499000.0
Utah County,Single Family,6.0,4.0,4244.0,10890.0,2005.0,759900.0
Utah County,Single Family,5.0,3.5,3000.0,14375.0,2006.0,735000.0
Utah County,Single Family,3.0,1.0,2509.0,12197.0,1960.0,480000.0
Weber County,Condo,2.0,1.0,1024.0,3485.0,1970.0,260000.0
Weber County,Townhouse,3.0,2.0,1750.0,1742.0,2019.0,417000.0
Weber County,Single Family,4.0,1.0,1700.0,8276.0,1956.0,379000.0
Weber County,Single Family,2.0,2.5,1160.0,1742.0,2010.0,310000.0
Salt Lake County,Single Family,4.0,1.0,1672.0,6098.0,2000.0,450000.0
Salt Lake County,Single Family,4.0,2.5,2026.0,10890.0,2003.0,500000.0
Utah County,Single Family,3.0,1.5,2998.0,3920.0,2021.0,555000.0
Utah County,Condo,2.0,2.0,1854.0,3049.0,2011.0,544900.0
Utah County,Single Family,4.0,2.0,4400.0,11326.0,2022.0,1199000.0
Utah County,Single Family,6.0,2.5,3655.0,4356.0,2006.0,595000.0
Washington County,Single Family,2.0,2.0,1377.0,2614.0,1996.0,444999.0
Utah County,Single Family,3.0,2.0,3599.0,25700.0,2013.0,799900.0
Utah County,Townhouse,4.0,2.5,2650.0,1742.0,2020.0,435000.0
Tooele County,Single Family,5.0,3.5,5077.0,14375.0,2007.0,725000.0
Tooele County,Single Family,5.0,2.0,2830.0,8276.0,2020.0,469950.0
Tooele County,Single Family,4.0,1.0,2055.0,8276.0,1979.0,389000.0
Weber County,Condo,2.0,1.0,760.0,871.0,1913.0,229900.0
Davis County,Single Family,4.0,3.0,2272.0,5227.0,2009.0,520000.0
Davis County,Single Family,4.0,2.0,2442.0,13068.0,1985.0,559900.0
Davis County,Single Family,4.0,1.0,1595.0,8712.0,1984.0,415000.0
Washington County,Single Family,4.0,3.5,3659.0,19602.0,2022.0,1569000.0
Washington County,Single Family,4.0,3.5,3659.0,19602.0,2022.0,1569000.0
Sanpete County,Single Family,5.0,3.0,2992.0,16553.0,2008.0,450000.0
Davis County,Single Family,4.0,1.5,3722.0,7841.0,2014.0,699000.0
Davis County,Single Family,3.0,2.0,1648.0,7405.0,2020.0,525000.0
Salt Lake County,Single Family,4.0,2.0,2077.0,6098.0,1945.0,925000.0
Weber County,Single Family,4.0,3.0,1835.0,7405.0,2003.0,495000.0
Weber County,Single Family,7.0,2.5,3782.0,13504.0,2017.0,750000.0
Weber County,Single Family,4.0,2.5,1718.0,4356.0,2007.0,459900.0
Weber County,Single Family,5.0,1.0,1834.0,12632.0,1918.0,465000.0
Weber County,Single Family,4.0,1.0,2512.0,4792.0,1920.0,349000.0
Iron County,Townhouse,4.0,2.5,1631.0,1307.0,2022.0,315990.0
Iron County,Townhouse,4.0,2.5,1635.0,1307.0,2022.0,309990.0
Utah County,Condo,3.0,1.0,1290.0,1307.0,2007.0,374900.0
Utah County,Condo,2.0,2.0,2069.0,436.0,2007.0,679000.0
Utah County,Single Family,4.0,2.5,1749.0,5663.0,1998.0,399900.0
Davis County,Single Family,4.0,3.0,2035.0,8276.0,1994.0,495000.0
Davis County,Townhouse,2.0,2.0,1304.0,436.0,2009.0,399950.0
Davis County,Single Family,4.0,1.0,1450.0,9148.0,1955.0,319000.0
Box Elder County,Single Family,6.0,3.0,3069.0,10890.0,2006.0,594000.0
Salt Lake County,Townhouse,3.0,2.0,1910.0,1742.0,1998.0,475000.0
Salt Lake County,Single Family,3.0,1.0,1482.0,7405.0,1957.0,364900.0
Salt Lake County,Single Family,5.0,3.0,3348.0,10019.0,2004.0,800000.0
Salt Lake County,Single Family,3.0,2.0,2909.0,11761.0,2009.0,495000.0
Tooele County,Single Family,5.0,2.5,1844.0,6534.0,2000.0,419900.0
Cache County,Single Family,4.0,2.0,1508.0,11326.0,2002.0,384900.0
Cache County,Single Family,5.0,1.0,3192.0,25700.0,1967.0,515000.0
Salt Lake County,Single Family,6.0,1.0,2892.0,10019.0,1969.0,700000.0
Salt Lake County,Single Family,6.0,1.0,3060.0,10019.0,1960.0,1075000.0
Salt Lake County,Condo,3.0,2.0,1185.0,nan,2009.0,359500.0
Uintah County,Single Family,4.0,2.0,2536.0,17424.0,1980.0,290000.0
Washington County,Townhouse,2.0,1.5,1054.0,436.0,1985.0,279900.0
Washington County,Single Family,3.0,2.0,1390.0,7841.0,1994.0,395000.0
Salt Lake County,Single Family,4.0,2.0,1688.0,9148.0,1941.0,599000.0
Salt Lake County,Townhouse,3.0,3.5,2235.0,1307.0,2016.0,500000.0
Salt Lake County,Single Family,3.0,1.0,1300.0,8276.0,1956.0,377000.0
Weber County,Single Family,2.0,1.0,934.0,4792.0,1940.0,275000.0
Weber County,Single Family,3.0,1.5,2112.0,39640.0,1989.0,549900.0
Cache County,Townhouse,2.0,1.5,1190.0,871.0,1996.0,275000.0
Carbon County,Single Family,2.0,1.0,859.0,6098.0,1935.0,119000.0
Salt Lake County,Condo,2.0,1.0,792.0,nan,1985.0,309900.0
Salt Lake County,Single Family,5.0,2.0,2742.0,6098.0,2006.0,599900.0
Salt Lake County,Single Family,5.0,3.5,4404.0,12632.0,1978.0,760000.0
Salt Lake County,Single Family,4.0,3.0,1924.0,3920.0,2018.0,550000.0
Salt Lake County,Single Family,5.0,3.5,4166.0,7841.0,2017.0,815000.0
Salt Lake County,Single Family,5.0,4.0,2248.0,7841.0,1976.0,589900.0
Salt Lake County,Single Family,6.0,3.0,4373.0,15246.0,2007.0,830000.0
Salt Lake County,Single Family,4.0,2.0,2106.0,6970.0,1977.0,499900.0
Salt Lake County,Single Family,5.0,2.0,3496.0,16553.0,1976.0,1000000.0
Salt Lake County,Single Family,5.0,3.5,3432.0,10454.0,1998.0,749900.0
Salt Lake County,Single Family,5.0,2.0,3380.0,43560.0,1977.0,779900.0
Salt Lake County,Townhouse,3.0,2.0,1293.0,3920.0,1980.0,355000.0
Utah County,Single Family,5.0,6.5,7723.0,20909.0,2005.0,3295000.0
Utah County,Single Family,3.0,3.5,3779.0,5227.0,2020.0,899000.0
Utah County,Condo,2.0,1.0,883.0,436.0,1970.0,229000.0
Salt Lake County,Condo,3.0,1.0,1005.0,436.0,1998.0,255000.0
Salt Lake County,Single Family,5.0,1.0,3039.0,10454.0,1977.0,699999.0
Salt Lake County,Single Family,4.0,3.0,2079.0,6534.0,1998.0,529900.0
Salt Lake County,Single Family,4.0,2.5,2639.0,9148.0,1977.0,575000.0
Salt Lake County,Condo,4.0,1.0,1776.0,436.0,1972.0,439000.0
Salt Lake County,Single Family,3.0,1.0,1394.0,6970.0,1983.0,440000.0
Salt Lake County,Single Family,2.0,1.5,1500.0,7841.0,1960.0,415000.0
Salt Lake County,Single Family,4.0,1.0,1998.0,8712.0,1956.0,425000.0
Salt Lake County,Townhouse,3.0,1.5,1820.0,871.0,2019.0,524900.0
Salt Lake County,Townhouse,4.0,3.5,2212.0,1742.0,2004.0,495000.0
Salt Lake County,Single Family,6.0,1.5,2364.0,10019.0,1971.0,525000.0
Summit County,Single Family,4.0,1.0,2164.0,55321.0,1994.0,889000.0
Iron County,Single Family,4.0,3.0,2133.0,21780.0,1995.0,449000.0
Iron County,Condo,3.0,3.5,1859.0,nan,2006.0,675000.0
Summit County,Condo,2.0,3.0,1430.0,nan,1985.0,775000.0
Washington County,Single Family,4.0,2.5,3175.0,12197.0,2021.0,799900.0
Utah County,Condo,3.0,2.0,1213.0,1307.0,2006.0,335000.0
Utah County,Single Family,4.0,2.5,2570.0,2614.0,2020.0,535000.0
Salt Lake County,Single Family,3.0,2.0,3499.0,14810.0,2016.0,735000.0
Salt Lake County,Single Family,5.0,2.5,4556.0,18731.0,2012.0,1300000.0
Salt Lake County,Single Family,4.0,1.0,1600.0,6534.0,1953.0,519900.0
Salt Lake County,Single Family,5.0,3.5,4256.0,6098.0,2014.0,750000.0
Salt Lake County,Single Family,6.0,3.5,4057.0,8712.0,2007.0,825000.0
Salt Lake County,Single Family,5.0,1.5,1792.0,7841.0,1971.0,410000.0
Salt Lake County,Single Family,4.0,3.0,2784.0,4356.0,2018.0,555000.0
Salt Lake County,Single Family,6.0,3.0,3572.0,9148.0,2002.0,870000.0
Salt Lake County,Single Family,5.0,3.5,3265.0,10890.0,1997.0,685000.0
Salt Lake County,Single Family,8.0,5.0,6816.0,11326.0,2011.0,997000.0
Salt Lake County,Single Family,4.0,2.5,3055.0,3049.0,2012.0,685000.0
Salt Lake County,Single Family,4.0,2.0,1836.0,9148.0,1969.0,475000.0
Salt Lake County,Single Family,3.0,2.0,2756.0,7405.0,2003.0,545000.0
Salt Lake County,Townhouse,3.0,2.5,1539.0,2614.0,2018.0,575000.0
Salt Lake County,Condo,2.0,2.0,1110.0,436.0,1976.0,439900.0
Utah County,Single Family,4.0,2.0,1916.0,9148.0,1978.0,499900.0
Weber County,Single Family,6.0,5.5,3412.0,3485.0,2007.0,1274999.0
Weber County,Single Family,2.0,1.0,1666.0,29621.0,1973.0,699500.0
Washington County,Single Family,4.0,3.0,3094.0,11761.0,1974.0,398000.0
Washington County,Single Family,4.0,2.0,2770.0,11326.0,1994.0,629900.0
Weber County,Single Family,5.0,1.0,2610.0,8712.0,1967.0,469900.0
Utah County,Condo,3.0,2.0,1278.0,1307.0,2013.0,332000.0
Utah County,Townhouse,4.0,3.0,2900.0,4356.0,1996.0,519000.0
Tooele County,Single Family,6.0,3.5,3938.0,20038.0,2007.0,779900.0
Salt Lake County,Single Family,5.0,3.5,4407.0,18731.0,1980.0,1250000.0
Salt Lake County,Single Family,2.0,1.0,2108.0,9148.0,1915.0,735000.0
Salt Lake County,Single Family,4.0,1.0,1938.0,7405.0,1979.0,439000.0
Salt Lake County,Single Family,3.0,2.0,1188.0,9583.0,1961.0,399000.0
Salt Lake County,Single Family,3.0,2.5,3028.0,3920.0,2020.0,589000.0
Salt Lake County,Single Family,3.0,1.0,1575.0,4792.0,1916.0,639900.0
Washington County,Single Family,5.0,2.5,2461.0,15682.0,2004.0,848000.0
Washington County,Single Family,6.0,4.5,5325.0,20038.0,2022.0,1759900.0
Utah County,Single Family,6.0,4.0,3641.0,11761.0,1993.0,670000.0
Utah County,Single Family,6.0,3.5,3843.0,12197.0,2013.0,889000.0
Tooele County,Single Family,5.0,3.5,3591.0,11761.0,1997.0,619000.0
Tooele County,Single Family,5.0,2.5,3367.0,87120.0,2016.0,650000.0
Tooele County,Single Family,3.0,2.0,2642.0,2178.0,2004.0,460000.0
Utah County,Single Family,3.0,1.0,2649.0,26572.0,1964.0,575000.0
Weber County,Townhouse,3.0,2.5,1914.0,871.0,2015.0,464999.0
Kane County,Single Family,3.0,2.0,2163.0,20038.0,1992.0,499000.0
Salt Lake County,Condo,1.0,1.0,390.0,436.0,1951.0,279000.0
Salt Lake County,Condo,1.0,1.0,407.0,436.0,1951.0,289000.0
Salt Lake County,Single Family,4.0,3.0,2016.0,6970.0,1958.0,715000.0
Salt Lake County,Townhouse,3.0,2.0,1525.0,2178.0,2009.0,439000.0
Salt Lake County,Single Family,4.0,2.0,1738.0,8712.0,1952.0,369900.0
Salt Lake County,Single Family,7.0,2.5,3648.0,9583.0,1985.0,699000.0
Salt Lake County,Single Family,4.0,3.5,3281.0,6534.0,2013.0,665000.0
Salt Lake County,Townhouse,3.0,2.5,1976.0,871.0,2013.0,495000.0
Salt Lake County,Single Family,4.0,2.0,1572.0,3920.0,1942.0,595000.0
Salt Lake County,Single Family,1.0,1.0,1420.0,16117.0,1919.0,300000.0
Summit County,Condo,2.0,2.0,1060.0,nan,1979.0,840000.0
Summit County,Condo,2.0,2.5,1080.0,nan,1979.0,880000.0
Summit County,Single Family,4.0,2.5,1807.0,6098.0,1978.0,1265000.0
Washington County,Single Family,3.0,2.0,1856.0,8712.0,2002.0,519000.0
Washington County,Single Family,2.0,2.5,3226.0,5227.0,2006.0,1500000.0
Washington County,Townhouse,3.0,2.0,1171.0,5663.0,1994.0,315000.0
Washington County,Single Family,5.0,4.0,4216.0,16117.0,2007.0,799000.0
Washington County,Single Family,6.0,4.0,4216.0,16117.0,2007.0,799000.0
Utah County,Single Family,4.0,1.5,2500.0,56628.0,1987.0,580000.0
Utah County,Single Family,4.0,3.5,3077.0,7841.0,2007.0,650000.0
Utah County,Single Family,5.0,1.0,2080.0,7841.0,1974.0,450000.0
Utah County,Townhouse,4.0,2.5,1588.0,6534.0,2010.0,439900.0
Utah County,Townhouse,4.0,2.5,1588.0,6098.0,2022.0,439900.0
Utah County,Single Family,5.0,3.5,2964.0,8276.0,2005.0,750000.0
Utah County,Townhouse,4.0,3.5,2424.0,436.0,2021.0,535000.0
Davis County,Single Family,3.0,1.5,2131.0,5227.0,2015.0,539900.0
Uintah County,Single Family,2.0,1.0,1000.0,21780.0,1903.0,165000.0
Uintah County,Single Family,3.0,2.0,1352.0,390733.0,1997.0,299900.0
Davis County,Townhouse,4.0,2.5,1916.0,2178.0,2022.0,568430.0
Davis County,Single Family,3.0,2.5,1818.0,5663.0,2004.0,509900.0
Davis County,Single Family,2.0,1.0,1151.0,8712.0,1959.0,399500.0
Iron County,Single Family,3.0,2.0,1436.0,18295.0,2020.0,424900.0
Washington County,Single Family,4.0,2.5,1962.0,1307.0,2022.0,499900.0
Washington County,Single Family,3.0,2.0,1848.0,8712.0,2014.0,569000.0
Davis County,Townhouse,3.0,1.5,1847.0,871.0,2019.0,489900.0
Davis County,Single Family,4.0,1.5,2004.0,10019.0,1976.0,495000.0
Wasatch County,Single Family,4.0,5.5,6378.0,37462.0,2022.0,12700000.0
Weber County,Single Family,4.0,2.0,1970.0,8276.0,1968.0,385000.0
Weber County,Single Family,3.0,2.0,1372.0,9583.0,1997.0,429000.0
Cache County,Single Family,4.0,1.5,3970.0,41382.0,1966.0,850000.0
Cache County,Single Family,3.0,1.0,1448.0,33977.0,1945.0,335000.0
Duchesne County,Single Family,5.0,1.5,2811.0,169448.0,1974.0,399900.0
Wasatch County,Single Family,3.0,3.0,3910.0,53579.0,2014.0,1195000.0
Wasatch County,Single Family,4.0,3.0,3910.0,53579.0,2014.0,1195000.0
Washington County,Single Family,4.0,3.5,2911.0,20038.0,2017.0,850000.0
Weber County,Condo,2.0,2.0,1122.0,3485.0,1984.0,269900.0
Weber County,Townhouse,3.0,2.5,1386.0,871.0,2012.0,349000.0
Cache County,Single Family,4.0,2.5,1923.0,9583.0,1908.0,399000.0
Cache County,Single Family,5.0,3.5,4030.0,16988.0,1995.0,650000.0
Utah County,Single Family,6.0,2.0,2080.0,8276.0,1977.0,465000.0
Utah County,Townhouse,3.0,2.0,2185.0,871.0,2020.0,400000.0
Davis County,Single Family,6.0,1.0,2297.0,6970.0,1986.0,565000.0
Davis County,Single Family,5.0,1.0,2261.0,10454.0,1964.0,499000.0
Davis County,Single Family,4.0,3.5,3378.0,8712.0,2008.0,634900.0
Davis County,Single Family,5.0,3.5,2812.0,7405.0,2008.0,549500.0
Davis County,Townhouse,2.0,1.5,1067.0,436.0,1986.0,320000.0
Davis County,Single Family,3.0,1.0,1442.0,9148.0,1986.0,395000.0
Davis County,Townhouse,3.0,2.5,1556.0,436.0,2018.0,425000.0
Tooele County,Single Family,5.0,2.0,2230.0,9583.0,1999.0,474000.0
Tooele County,Single Family,5.0,2.0,4652.0,27007.0,2000.0,798000.0
Wasatch County,Townhouse,3.0,2.5,1340.0,1742.0,2005.0,420000.0
Wasatch County,Single Family,2.0,1.0,848.0,88862.0,1972.0,439900.0
Carbon County,Single Family,4.0,2.0,2298.0,8276.0,1947.0,279900.0
Carbon County,Single Family,3.0,1.0,1568.0,6970.0,1920.0,245000.0
Juab County,Single Family,4.0,2.0,1720.0,8276.0,2006.0,419900.0
Juab County,Single Family,2.0,1.0,1346.0,8276.0,1948.0,319000.0
Salt Lake County,Single Family,5.0,2.5,2760.0,3920.0,2007.0,669000.0
Salt Lake County,Single Family,4.0,1.0,1658.0,5663.0,1926.0,450000.0
Salt Lake County,Single Family,4.0,2.0,1888.0,7841.0,1976.0,454900.0
Salt Lake County,Single Family,5.0,2.0,2384.0,8276.0,1963.0,749900.0
Salt Lake County,Single Family,3.0,1.0,1050.0,5227.0,1983.0,385000.0
Washington County,Single Family,3.0,2.0,1699.0,7841.0,2004.0,430000.0
Washington County,Single Family,3.0,2.0,1706.0,50530.0,1990.0,650000.0
Washington County,Single Family,4.0,3.0,2263.0,10890.0,2022.0,660000.0
Washington County,Single Family,5.0,3.5,4343.0,20038.0,2003.0,1250000.0
Washington County,Single Family,5.0,3.5,3228.0,21780.0,2010.0,799900.0
Weber County,Single Family,3.0,2.5,1896.0,25265.0,2001.0,434900.0
Weber County,Single Family,3.0,2.0,1089.0,7405.0,1998.0,339000.0
Salt Lake County,Single Family,4.0,2.0,3137.0,13504.0,1981.0,875000.0
Salt Lake County,Single Family,3.0,2.0,1393.0,7405.0,1957.0,529900.0
Salt Lake County,Condo,3.0,2.0,1185.0,436.0,2008.0,360000.0
Salt Lake County,Condo,4.0,1.0,4330.0,436.0,1970.0,899000.0
Salt Lake County,Single Family,5.0,2.5,4094.0,10890.0,1991.0,969000.0
Sevier County,Single Family,3.0,1.0,2052.0,7405.0,1971.0,305000.0
Utah County,Single Family,4.0,2.0,2270.0,8712.0,1978.0,509900.0
Salt Lake County,Single Family,8.0,3.5,6071.0,10019.0,2021.0,1950000.0
Salt Lake County,Single Family,4.0,1.0,2464.0,10019.0,1962.0,475000.0
Salt Lake County,Single Family,3.0,2.0,2726.0,7841.0,2017.0,619000.0
Salt Lake County,Single Family,5.0,2.0,2422.0,9583.0,1976.0,464900.0
Salt Lake County,Single Family,4.0,2.5,2848.0,15246.0,1991.0,835000.0
Salt Lake County,Single Family,5.0,2.0,2268.0,8712.0,1972.0,459900.0
