county,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price
35,1,4,3.0,2782,0,585000,0
35,1,6,3.0,3243,0,595000,0
35,1,2,2.0,1504,0,600000,0
35,1,5,3.5,2548,0,595000,0
35,1,4,2.0,1758,0,569000,0
35,1,4,2.0,1824,0,550000,0
35,1,7,2.5,2496,0,570000,0
35,0,3,2.5,2058,0,549000,0
35,1,3,2.0,2507,0,549000,0
35,1,2,2.0,1579,0,523000,0
35,0,3,3.5,2190,0,510000,0
35,0,2,2.0,1510,0,525000,0
35,1,6,3.0,2890,0,519000,0
35,1,3,2.0,1626,0,530000,0
35,1,3,2.0,1947,0,490000,0
35,1,2,1.0,1160,0,500000,0
49,1,4,3.5,6001,0,1350000,0
49,1,7,5.0,10336,0,1800000,0
49,1,5,4.5,4886,0,1249999,0
49,0,4,3.0,2578,0,858244,0
49,1,6,3.5,4409,0,850000,0
49,1,7,3.0,4504,0,799000,0
49,1,5,3.5,3065,0,729000,0
49,1,4,2.5,4820,0,704900,0
49,1,4,2.5,3973,0,739000,0
49,1,5,3.0,3698,0,724900,0
49,1,4,2.5,3282,0,675000,0
49,1,5,3.0,3582,0,625000,0
49,1,4,2.5,3195,0,620000,0
49,1,5,3.5,3040,0,599900,0
49,1,4,2.5,3428,0,575000,0
35,0,3,3.5,2360,0,479000,0
35,1,4,2.0,2112,0,475000,0
35,1,4,2.0,1816,0,489900,0
35,1,6,3.0,2570,0,474978,0
35,1,5,3.0,2916,0,479900,0
35,1,3,2.0,1927,0,465000,0
35,1,5,2.0,2880,0,470000,0
35,1,4,2.5,1842,0,469000,0
35,1,4,2.0,1868,0,460000,0
35,1,3,2.5,1948,0,460000,0
35,0,3,2.5,2360,0,459900,0
53,1,5,5.5,5009,0,2490000,0
53,1,4,3.5,3927,0,2499999,0
53,1,4,4.5,7953,0,1400000,0
53,1,4,3.5,3274,0,1100000,0
53,1,4,2.5,2623,0,829900,0
53,1,5,3.5,4350,0,875000,0
53,1,5,5.5,4734,0,775000,0
53,1,4,3.0,2592,0,699900,0
53,1,4,3.5,3367,0,749000,0
53,1,5,2.5,2592,0,693000,0
53,1,5,5.0,4660,0,675000,0
53,1,3,3.0,2287,0,750000,0
35,0,4,2.5,1875,0,450000,0
35,1,3,1.0,1112,0,445000,0
35,1,4,2.5,1838,0,450000,0
35,1,5,2.5,1616,0,429900,0
35,1,5,2.0,2616,0,434900,0
35,0,4,2.5,2064,0,434800,0
49,1,5,3.5,3300,0,550000,0
49,1,6,2.0,2340,0,549000,0
49,1,6,3.0,3142,0,535000,0
49,1,6,3.0,3186,0,539900,0
53,1,5,2.5,2800,0,635500,0
53,1,6,3.5,2984,0,618500,0
53,1,4,3.0,2875,0,599999,0
53,1,4,2.5,2614,0,634500,0
53,1,4,3.5,2864,0,598000,0
53,1,4,2.5,2014,0,525000,0
53,1,4,3.0,2033,0,550000,0
53,1,3,2.0,1714,0,529000,0
53,0,4,2.5,2150,0,495990,0
53,1,4,3.0,1928,0,455000,0
53,1,3,2.5,2480,0,499900,0
53,1,3,2.0,1620,0,475000,0
53,1,3,2.0,1680,0,449900,0
53,1,3,2.0,1560,0,430000,0
53,0,3,2.5,1492,0,430000,0
53,0,4,2.5,2096,0,404900,0
53,1,3,2.0,1300,0,379000,0
53,1,3,2.0,1377,0,394900,0
53,1,3,2.0,1459,0,425000,0
53,0,2,2.0,1213,0,389900,0
35,0,3,2.0,1716,0,429000,0
35,1,4,2.0,1786,0,425000,0
35,1,5,2.0,1976,0,425000,0
57,1,8,7.5,11082,0,2250000,0
43,1,4,4.5,4396,0,3690000,0
43,1,4,4.5,4396,0,3690000,0
49,1,4,2.5,2338,0,520000,0
49,1,5,2.5,2120,0,520000,0
49,1,5,3.5,2092,0,521000,0
49,1,3,2.5,2214,0,499900,0
49,1,3,2.5,2972,0,500000,0
49,1,5,3.0,2724,0,497700,0
53,0,2,2.0,1127,0,319990,0
53,1,2,1.0,1280,0,349900,0
35,1,4,2.0,1600,0,399900,0
35,1,4,2.0,1708,0,409000,0
35,1,4,2.0,2093,0,400000,0
35,1,4,2.0,1758,0,410000,0
35,1,5,3.0,2293,0,400000,0
35,1,5,3.0,2617,0,400000,0
35,0,3,2.5,1431,0,410000,0
35,1,4,2.0,1912,0,400000,0
35,1,5,3.0,2417,0,400000,0
35,1,2,1.0,1135,0,399900,0
49,1,3,2.0,3126,0,485000,0
49,1,3,2.5,2573,0,482000,0
47,1,4,2.0,1924,0,400000,0
49,1,5,3.0,2500,0,479000,0
49,1,4,2.5,2538,0,479900,0
49,1,4,2.5,2083,0,479900,0
11,1,7,4.0,5609,0,1480000,0
11,1,6,4.5,5671,0,1195000,0
11,1,4,4.5,5405,0,995000,0
11,1,4,3.5,3386,0,725000,0
11,1,5,4.0,3030,0,690000,0
11,1,6,4.0,4561,0,839900,0
57,1,4,3.0,3356,0,975000,0
57,1,3,3.5,3558,0,975000,0
57,1,6,5.5,4560,0,795000,0
57,1,6,3.0,3223,0,765000,0
57,1,4,4.0,3510,0,748000,0
57,1,5,3.0,3056,0,599000,0
57,1,4,3.0,4111,0,725000,0
35,0,3,3.0,1410,0,390000,0
35,1,3,1.0,1025,0,391900,0
35,1,2,1.0,1516,0,394900,0
35,1,3,2.0,1501,0,399000,0
57,1,3,2.0,1693,0,549900,0
45,1,5,3.0,2892,0,574900,0
45,1,3,2.5,3681,0,585000,0
45,1,3,2.0,3567,0,565000,0
57,1,5,2.5,1933,0,415000,0
57,1,3,3.0,1977,0,425000,0
45,1,4,2.5,2622,0,495000,0
45,1,3,2.0,3113,0,500000,0
45,1,5,3.0,2650,0,435000,0
45,1,4,2.0,2087,0,433000,0
45,1,6,3.0,2888,0,469000,0
45,0,3,3.0,3092,0,475000,0
49,1,4,2.0,1726,0,455000,0
49,0,4,3.0,2704,0,449900,0
49,1,6,3.0,2320,0,450000,0
35,1,3,2.0,1458,0,379900,0
49,0,3,3.5,2251,0,429900,0
49,1,6,2.0,2090,0,430000,0
49,1,4,3.0,2075,0,435000,0
51,1,5,5.5,4642,0,1750000,0
51,1,7,3.5,4668,0,1787900,0
49,1,4,2.0,2340,0,425000,0
49,0,4,3.5,2168,0,399900,0
49,0,3,2.5,1550,0,399900,0
49,0,3,2.5,2350,0,389000,0
49,1,5,2.0,2408,0,399999,0
49,1,4,2.5,1973,0,396900,0
43,0,3,3.0,1980,0,940000,0
43,0,3,2.0,1013,0,929000,0
43,1,3,3.5,2437,0,980000,0
43,1,4,2.5,2426,0,1250000,0
43,1,5,3.0,3376,0,674999,0
51,1,6,3.0,3200,0,829000,0
11,1,6,3.0,3206,0,589900,0
11,1,6,3.5,3790,0,625000,0
11,1,3,2.5,2111,0,619000,0
11,1,5,3.5,3889,0,610000,0
11,1,5,2.5,3616,0,589900,0
11,1,5,3.5,3795,0,559000,0
11,1,4,2.0,2480,0,550000,0
11,1,5,2.5,2520,0,520000,0
53,0,2,1.0,927,0,240000,0
57,1,3,2.0,1880,0,399000,0
57,1,3,3.0,1888,0,399900,0
57,1,3,2.0,1423,0,385000,0
57,1,4,2.0,1950,0,380000,0
57,1,3,2.0,1528,0,390000,0
51,1,2,1.0,1108,0,595000,0
49,1,3,2.5,2316,0,377990,0
49,0,3,2.0,1296,0,369900,0
49,0,3,2.0,1285,0,375000,0
11,1,3,2.5,3209,0,493615,0
11,1,3,2.0,1451,0,499000,0
11,0,2,2.0,1569,0,489000,0
3,1,5,2.0,3452,0,415000,0
3,1,5,3.0,2916,0,430000,0
3,1,7,5.0,3932,0,775000,0
49,0,3,2.0,1272,0,347900,0
21,0,3,2.5,1672,0,335000,0
21,1,3,2.0,1440,0,329900,0
11,1,6,3.0,2544,0,444900,0
11,1,4,2.0,1768,0,420000,0
11,1,3,2.5,1653,0,419900,0
11,1,4,3.0,2430,0,400000,0
53,1,2,1.5,835,0,195000,0
49,0,3,2.0,1272,0,343950,0
49,0,3,2.0,1212,0,325000,0
21,0,3,2.5,1420,0,305000,0
21,0,4,2.5,1748,0,289900,0
21,0,1,1.0,702,0,249900,0
21,1,3,2.0,1312,0,289900,0
57,1,3,2.0,1820,0,375000,0
57,1,4,1.0,1760,0,344850,0
57,1,4,2.0,2080,0,349900,0
57,0,3,2.5,1505,0,320000,0
57,0,3,2.5,1374,0,319900,0
57,1,2,1.0,1672,0,325500,0
57,1,4,1.0,1502,0,330000,0
49,0,2,2.0,1235,0,309000,0
49,1,2,1.0,727,0,299900,0
49,0,3,2.0,1229,0,294900,0
51,1,3,4.0,2063,0,475000,0
51,1,3,3.0,2063,0,475000,0
3,1,4,2.0,2250,0,250000,0
3,1,4,2.0,2050,0,347900,0
3,0,3,1.5,1310,0,240000,0
45,1,4,2.0,1706,0,350000,0
45,1,3,2.5,1746,0,360000,0
45,1,4,2.0,2765,0,385000,0
45,1,5,2.5,2678,0,299900,0
45,1,5,2.5,2287,0,410000,0
45,1,3,1.0,944,0,289900,0
45,0,2,2.0,984,0,189900,0
45,1,5,3.0,2395,0,365000,0
57,1,4,2.0,1514,0,284900,0
57,1,4,2.0,1344,0,310000,0
37,1,2,1.0,876,0,67999,0
17,1,5,4.0,4384,0,1200000,0
49,0,3,2.0,1225,0,270000,0
49,0,2,1.0,855,0,230000,0
57,1,3,1.0,1197,0,249900,0
35,1,5,3.0,2610,0,749777,0
35,1,6,3.0,3517,0,700000,0
35,1,4,2.0,1927,0,689999,0
35,1,3,3.0,2410,0,679900,0
35,1,3,3.0,3330,0,665000,0
35,1,6,3.5,3380,0,650000,0
35,1,4,3.0,3210,0,675000,0
35,1,3,2.5,2973,0,625000,0
35,1,5,3.0,3500,0,649900,0
35,1,5,3.0,3524,0,649000,0
35,1,2,2.0,2188,0,619900,0
35,1,3,2.5,2145,0,620000,0
35,1,3,2.0,2972,0,600000,0
35,1,4,2.0,1674,0,620000,0
49,1,4,2.5,3567,0,675000,0
49,1,5,3.5,4223,0,649000,0
21,1,5,5.5,5026,0,1449000,0
35,1,5,3.5,3482,0,575000,0
35,0,4,3.0,3154,0,575000,0
35,1,4,2.5,1860,0,595000,0
49,1,4,3.0,3360,0,589000,0
49,1,6,3.0,2648,0,574900,0
49,0,4,3.5,3001,0,559000,0
35,1,4,3.5,2252,0,550000,0
49,1,3,2.5,1654,0,531835,0
49,1,3,2.0,3278,0,538000,0
49,1,5,3.0,4128,0,525000,0
49,0,4,3.5,2458,0,510000,0
49,1,4,2.5,2021,0,524900,0
49,1,3,2.5,2353,0,499900,0
49,1,4,3.0,2229,0,499000,0
49,1,3,2.0,2584,0,499000,0
21,1,3,3.0,3628,0,899000,0
21,0,2,2.0,1759,0,535000,0
49,1,5,3.0,3256,0,485000,0
49,1,8,3.5,4412,0,489000,0
53,1,6,4.5,4555,0,1490000,0
53,0,5,5.0,3165,0,1175000,0
53,1,5,4.0,3551,0,1100000,0
53,1,7,4.0,5400,0,949900,0
53,1,7,4.5,5804,0,1350000,0
53,1,5,3.0,2740,0,899900,0
53,1,4,3.0,2004,0,685900,0
53,1,4,3.5,2749,0,622900,0
53,1,3,2.0,2032,0,595900,0
53,1,4,2.5,2037,0,589900,0
53,1,5,3.0,2934,0,599900,0
43,1,3,4.5,3834,0,3450000,0
43,1,5,4.5,5473,0,4600000,0
43,1,3,4.0,3642,0,4500000,0
51,1,4,3.5,3960,0,2695000,0
35,1,4,3.0,2820,0,529900,0
35,1,5,2.0,2336,0,525000,0
35,1,4,2.5,2280,0,539900,0
35,1,4,2.0,2081,0,530000,0
35,1,5,3.0,3304,0,525000,0
35,1,4,2.0,2176,0,515000,0
35,1,5,3.0,2540,0,510000,0
35,1,4,2.0,2777,0,500000,0
35,1,3,2.0,1833,0,490000,0
35,0,2,2.0,1265,0,499500,0
11,1,4,3.0,2828,0,699000,0
11,1,4,3.0,4518,0,800000,0
51,1,3,2.0,2200,0,1600000,0
11,1,6,3.0,2816,0,584900,0
11,1,5,3.0,3263,0,575000,0
35,1,5,3.0,1980,0,475000,0
35,1,5,2.0,2208,0,479000,0
35,1,5,3.0,2195,0,475000,0
35,1,4,3.0,2100,0,459000,0
35,0,2,2.5,1372,0,465000,0
35,1,4,2.0,2002,0,453900,0
43,0,2,2.5,1500,0,1490000,0
35,0,3,2.5,2480,0,445000,0
35,1,3,2.0,1140,0,449900,0
35,1,5,2.5,1956,0,445000,0
57,1,4,2.5,3556,0,699900,0
49,1,6,3.0,2400,0,449900,0
53,1,6,3.0,3001,0,524900,0
53,1,3,2.0,1290,0,525000,0
53,1,4,2.5,2295,0,589000,0
53,1,3,3.0,2128,0,574500,0
49,1,5,3.0,2508,0,439000,0
11,1,4,2.5,2106,0,519000,0
11,1,5,3.5,3445,0,574995,0
11,1,6,3.0,3234,0,559000,0
5,1,5,3.0,3198,0,595000,0
5,1,6,4.5,5423,0,779652,0
5,1,5,3.0,4194,0,739900,0
49,0,3,2.5,1595,0,419999,0
35,1,3,2.5,2090,0,435000,0
35,1,4,3.0,2115,0,439900,0
53,1,2,2.5,1727,0,499999,0
53,0,3,2.0,1779,0,430000,0
35,1,4,2.0,1700,0,425000,0
35,1,4,2.5,2200,0,425000,0
51,1,3,2.5,2337,0,769900,0
51,1,3,2.5,2872,0,715000,0
51,1,3,2.0,3439,0,749000,0
43,0,2,3.0,1483,0,1025000,0
43,1,4,2.5,3218,0,1150000,0
43,1,3,2.0,1608,0,1000000,0
43,1,3,2.0,2567,0,1075000,0
35,0,4,3.5,2355,0,410000,0
35,0,2,2.0,1432,0,400000,0
35,1,6,2.0,1876,0,410000,0
35,1,4,2.0,1955,0,410000,0
43,0,2,2.0,2076,0,790000,0
49,0,2,2.0,1400,0,390000,0
49,0,3,2.0,1454,0,389900,0
49,0,3,4.0,2620,0,399900,0
49,1,4,1.5,2214,0,395000,0
49,0,4,3.5,2151,0,395000,0
49,1,4,1.5,1881,0,389900,0
57,1,4,2.0,2300,0,414900,0
35,0,1,1.0,926,0,389900,0
35,0,3,2.0,1037,0,390000,0
49,1,4,2.0,1850,0,380000,0
35,0,3,2.5,1764,0,370000,0
35,1,4,2.0,1866,0,365000,0
35,1,4,2.0,1495,0,365000,0
35,1,3,2.0,1171,0,379900,0
35,1,1,1.0,738,0,349000,0
35,1,4,2.0,1807,0,360000,0
35,1,3,1.5,1056,0,340000,0
35,1,3,2.0,2028,0,349000,0
35,1,4,2.0,1376,0,359900,0
49,1,5,2.0,2132,0,350000,0
49,0,3,2.0,1168,0,345000,0
5,1,4,2.5,3505,0,435000,0
5,1,6,3.0,3617,0,500000,0
5,1,4,2.0,2184,0,374900,0
5,1,4,2.5,1680,0,419900,0
5,1,4,2.0,1668,0,399900,0
5,1,5,2.0,1920,0,379900,0
5,1,4,2.5,1732,0,384900,0
35,0,2,2.0,1320,0,330000,0
35,0,3,2.5,1500,0,329900,0
35,0,3,2.0,1042,0,320000,0
35,0,1,1.0,639,0,284000,0
35,0,1,1.0,656,0,274000,0
35,0,1,1.0,761,0,300000,0
35,0,2,2.0,940,0,255000,0
35,0,2,1.0,806,0,250000,0
51,1,2,2.0,1583,0,495000,0
25,1,2,1.0,1349,0,305000,0
25,1,4,2.5,2383,0,539750,0
11,1,5,3.0,2230,0,485000,0
11,0,4,3.0,2142,0,514500,0
11,1,5,3.5,2858,0,495000,0
11,1,4,2.0,1985,0,430000,0
11,1,4,2.0,2433,0,464900,0
11,1,4,2.5,1861,0,459000,0
11,0,4,3.0,1978,0,418000,0
11,1,3,2.0,1575,0,467700,0
11,1,3,2.5,1866,0,415000,0
11,1,3,2.5,1678,0,459900,0
53,1,3,2.0,1194,0,414900,0
53,0,3,2.5,1664,0,359900,0
53,1,3,2.0,1516,0,422000,0
53,1,5,3.0,2100,0,399900,0
45,1,4,2.5,2530,0,434500,0
53,0,2,2.0,1152,0,279500,0
13,1,3,1.0,1196,0,179900,0
47,1,4,2.5,2728,0,390000,0
19,1,4,2.5,2520,0,1360000,0
15,1,4,2.0,2860,0,234000,0
29,1,3,2.5,2852,0,547000,0
57,1,5,3.0,2128,0,350000,0
11,1,5,2.0,1952,0,379800,0
11,1,4,2.0,2023,0,410000,0
47,1,3,1.0,1191,0,177000,0
5,1,3,1.0,1458,0,195000,0
19,0,4,2.0,1688,0,509000,0
57,1,5,2.0,2334,0,335000,0
57,1,3,2.0,1750,0,335000,0
57,1,3,1.0,1620,0,325000,0
35,0,2,1.0,900,0,232000,0
35,0,2,1.0,890,0,240000,0
49,0,3,2.0,1329,0,315000,0
57,1,3,2.0,1254,0,300000,0
57,1,3,2.0,1042,0,275000,0
57,1,3,1.0,1140,0,270000,0
57,0,1,1.0,942,0,200000,0
3,1,2,2.0,1960,0,290000,0
11,0,2,2.0,986,0,258000,0
49,0,3,2.0,1197,0,275000,0
49,0,2,2.0,993,0,269900,0
49,0,2,1.0,768,0,210000,0
17,1,5,4.5,4278,0,1100000,0
45,1,2,1.0,786,0,289900,0
45,1,3,1.0,2223,0,320000,0
39,1,3,1.0,2127,0,150000,0
39,1,3,2.0,1330,0,222000,0
35,1,4,4.5,6288,0,1399999,0
35,1,4,3.5,3013,0,1075000,0
35,1,4,3.0,3535,0,1200000,0
35,1,3,3.5,2256,0,915000,0
35,1,5,3.5,4513,0,850000,0
35,1,6,3.5,4140,0,899900,0
35,1,5,3.5,4134,0,850000,0
35,1,5,3.0,4224,0,765000,0
35,1,6,3.0,3851,0,759900,0
35,1,5,3.0,2900,0,615000,0
35,1,3,2.0,1724,0,599999,0
49,1,6,4.0,9699,0,1900000,0
49,1,5,3.5,5362,0,1200000,0
49,1,5,3.5,4401,0,1300000,0
49,1,2,2.0,2216,0,1500000,0
49,1,6,5.5,7282,0,1699900,0
49,1,7,5.0,5174,0,995000,0
49,1,4,3.5,4960,0,1050000,0
49,1,8,4.5,5297,0,999000,0
49,1,4,2.5,5133,0,890000,0
49,1,5,3.5,4172,0,839900,0
49,1,6,3.5,5020,0,875000,0
49,1,4,2.5,2975,0,761051,0
49,1,6,3.5,4048,0,785000,0
49,1,3,2.5,4000,0,774000,0
49,1,5,3.0,4098,0,700000,0
49,1,5,3.0,3178,0,650000,0
49,1,4,3.5,3246,0,649000,0
49,1,5,3.0,3604,0,648000,0
49,1,5,3.5,3428,0,635000,0
49,1,5,3.5,5071,0,611900,0
49,1,5,3.0,3068,0,595000,0
35,1,3,1.0,1890,0,550000,0
49,1,4,3.0,1995,0,550000,0
57,1,5,2.5,3470,0,730000,0
53,1,4,4.5,2664,0,1075000,0
53,1,6,3.5,4774,0,980000,0
57,1,4,4.5,3690,0,490000,0
57,1,6,3.5,4206,0,595000,0
35,1,4,2.5,2514,0,535000,0
35,0,3,3.5,2651,0,530000,0
35,1,5,3.0,2790,0,535000,0
35,0,2,2.0,1588,0,525000,0
35,0,3,2.5,2690,0,500000,0
35,1,3,2.5,2173,0,499900,0
35,1,3,2.5,2194,0,499900,0
35,1,6,3.0,2542,0,515000,0
35,1,2,1.0,1323,0,498777,0
35,1,4,2.0,1788,0,489900,0
35,0,4,3.5,2489,0,489000,0
35,1,2,2.0,1630,0,475000,0
35,1,5,3.0,2429,0,470000,0
35,1,3,2.0,1600,0,470000,0
35,1,4,2.0,1865,0,474900,0
49,1,3,2.0,3632,0,530000,0
49,1,4,2.5,3818,0,515000,0
35,0,2,2.5,1568,0,440000,0
35,1,5,3.0,2250,0,450000,0
11,1,6,3.5,3206,0,665000,0
11,1,5,3.0,3080,0,675000,0
25,1,2,2.0,1257,0,349000,0
49,1,4,3.0,3030,0,499999,0
49,0,5,3.5,2431,0,499000,0
53,1,4,4.5,2563,0,849900,0
53,1,5,3.0,2406,0,810000,0
53,1,3,3.0,2834,0,699000,0
11,1,4,2.0,2388,0,535000,0
11,1,5,2.5,2480,0,540000,0
11,1,5,3.0,3106,0,559000,0
11,1,3,2.5,2188,0,517500,0
35,1,2,2.0,1305,0,425000,0
35,1,3,2.0,1968,0,410000,0
21,1,3,2.0,1457,0,429100,0
21,1,3,2.0,1630,0,397500,0
21,1,4,2.0,1998,0,325000,0
11,1,4,2.0,1669,0,479900,0
11,1,5,3.0,2980,0,499000,0
57,1,3,2.0,1827,0,399900,0
57,1,5,2.0,2262,0,387000,0
57,1,5,2.0,3016,0,399000,0
21,1,5,3.0,2560,0,299900,0
11,1,3,2.0,2294,0,433870,0
11,1,5,3.0,2589,0,460000,0
11,1,3,2.0,1124,0,442000,0
11,0,4,4.0,2289,0,420000,0
49,1,5,2.0,2392,0,490000,0
53,1,3,2.5,2190,0,564900,0
53,1,4,3.0,2226,0,524900,0
49,0,4,3.5,2548,0,455000,0
49,1,3,1.0,1889,0,450000,0
35,0,4,2.0,1750,0,387500,0
57,1,4,2.0,1728,0,369000,0
57,1,5,2.0,2618,0,375000,0
49,1,3,2.5,1546,0,431425,0
49,0,3,2.5,2257,0,435000,0
35,1,3,1.5,1938,0,365000,0
53,0,2,2.5,1034,0,499000,0
53,1,3,2.0,1758,0,480000,0
43,1,4,3.5,3795,0,1695000,0
53,0,3,2.0,1310,0,349990,0
53,1,3,1.0,1805,0,369900,0
51,1,4,4.0,4444,0,1100000,0
49,1,3,2.0,2458,0,422000,0
49,1,4,2.0,1534,0,420000,0
49,0,3,2.5,1672,0,399900,0
49,0,3,2.5,1800,0,399900,0
35,1,3,2.0,1724,0,350000,0
35,0,2,2.5,1302,0,359990,0
35,0,3,1.5,1206,0,345000,0
35,1,5,3.0,1890,0,349900,0
43,0,2,2.0,1260,0,1200000,0
51,0,2,2.0,1269,0,774900,0
43,1,2,2.0,1635,0,700000,0
43,1,4,3.0,2576,0,847000,0
51,1,3,2.0,1836,0,640000,0
57,1,4,2.0,1604,0,325000,0
45,1,6,3.5,4097,0,644999,0
45,1,5,3.5,4104,0,599900,0
11,1,3,2.0,1410,0,390000,0
11,1,3,1.0,1095,0,380000,0
11,1,4,2.0,2090,0,365000,0
43,0,0,1.0,509,0,420000,0
43,0,1,1.0,585,0,559000,0
17,1,2,2.0,1363,0,234900,0
35,1,3,1.0,1153,0,325900,0
35,1,3,1.0,1728,0,335000,0
35,0,2,1.0,1175,0,315000,0
35,1,4,1.5,1728,0,315000,0
3,1,4,3.5,2199,0,410000,0
3,1,3,2.0,2352,0,675000,0
11,1,3,1.0,1819,0,330000,0
11,0,2,1.5,952,0,310000,0
11,0,3,2.5,1791,0,315000,0
53,0,3,2.5,1355,0,299999,0
53,1,3,2.0,1667,0,339900,0
35,1,2,1.0,996,0,249995,0
35,0,2,1.0,770,0,240000,0
35,0,2,1.0,756,0,222000,0
13,1,3,3.0,3615,0,350000,0
47,1,4,3.0,3030,0,390000,0
5,1,3,2.0,1956,0,467500,0
5,1,4,2.5,2039,0,479000,0
5,1,5,3.0,3014,0,499000,0
5,1,5,3.0,2066,0,400000,0
5,1,4,2.5,2689,0,425000,0
53,0,2,2.0,1021,0,225000,0
53,0,3,2.5,1434,0,240000,0
47,1,3,1.0,1201,0,210000,0
47,1,3,2.0,1372,0,289900,0
47,0,2,2.0,1042,0,139900,0
51,0,2,2.0,1101,0,350000,0
51,1,3,1.0,1298,0,549900,0
51,0,2,2.0,1059,0,390000,0
49,0,3,2.5,1432,0,360000,0
49,0,3,2.0,1365,0,345000,0
49,0,3,1.0,1159,0,320000,0
19,1,3,2.0,1352,0,469000,0
45,1,2,2.0,2566,0,375000,0
39,1,4,3.0,2500,0,339900,0
39,1,4,1.0,1758,0,229000,0
39,1,3,1.0,1698,0,200000,0
37,1,3,2.0,1274,0,234900,0
1,1,5,3.0,2704,0,249900,0
5,0,3,2.5,1423,0,314900,0
3,1,5,2.0,3094,0,384000,0
3,0,2,1.5,1122,0,225000,0
43,0,0,1.0,338,0,354000,0
43,0,0,1.0,338,0,399000,0
23,1,3,2.0,2166,0,359900,0
49,0,2,2.0,1058,0,312000,0
33,1,4,2.5,3012,0,599998,0
33,1,4,2.0,2052,0,215000,0
49,0,2,1.0,905,0,259900,0
49,1,4,2.0,2048,0,230000,0
57,1,6,4.5,4660,0,128000,0
57,0,2,1.5,1104,0,249900,0
7,1,2,1.0,2448,0,75000,0
7,1,3,2.0,1748,0,165000,0
7,1,4,2.0,1709,0,235000,0
7,1,2,2.0,1305,0,195000,0
35,1,5,3.0,3088,0,899999,0
35,0,2,2.5,1456,0,812827,0
35,1,3,3.0,4400,0,749900,0
35,1,7,4.5,4757,0,735000,0
35,0,2,2.0,1040,0,745000,0
35,1,5,3.5,3271,0,725000,0
49,1,3,2.0,3428,0,650000,0
35,1,5,2.5,4122,0,675888,0
35,1,4,2.5,2826,0,650000,0
35,0,4,3.5,2008,0,645000,0
35,1,3,1.0,2032,0,600000,0
53,1,6,5.5,10266,0,2800000,0
53,1,3,3.0,3193,0,1700000,0
35,1,4,2.0,2756,0,549000,0
53,1,6,3.5,3755,0,1050000,0
43,0,5,5.0,2860,0,2400000,0
53,1,4,3.0,2345,0,689000,0
53,1,4,2.5,2493,0,669900,0
53,1,3,2.0,1755,0,638217,0
53,1,5,4.0,3193,0,632000,0
53,1,4,3.0,2148,0,575000,0
21,1,5,5.0,4489,0,769000,0
21,1,3,2.0,1769,0,415000,0
21,1,3,2.0,3138,0,426500,0
21,0,2,2.5,1406,0,260000,0
43,0,2,2.5,2430,0,875000,0
25,1,5,4.0,4302,0,980000,0
53,0,4,2.5,1664,0,404900,0
53,0,3,2.0,1310,0,374990,0
53,1,3,2.0,1500,0,415000,0
53,1,2,2.0,1313,0,419900,0
1,1,5,3.0,2704,0,249900,0
51,1,5,4.5,5359,0,1594999,0
53,1,3,2.0,1389,0,299000,0
53,1,3,2.0,1315,0,349000,0
53,0,2,1.5,1054,0,269900,0
53,1,2,1.0,1001,0,229000,0
49,1,7,3.5,4430,0,759000,0
35,1,5,3.0,2746,0,575000,0
53,1,6,3.5,4508,0,845000,0
53,1,3,2.5,1910,0,589900,0
35,1,4,2.5,2600,0,449900,0
35,0,3,2.5,2296,0,430000,0
35,1,4,2.0,1734,0,429999,0
35,0,2,2.5,1633,0,440000,0
21,1,4,3.5,2674,0,550000,0
35,0,2,2.0,1123,0,390000,0
35,1,4,2.0,2071,0,395000,0
53,0,3,2.5,1354,0,309900,0
53,1,4,2.0,2068,0,299000,0
49,0,3,2.5,2175,0,407900,0
49,1,4,2.0,1993,0,399900,0
57,1,4,2.0,2768,0,389900,0
49,0,3,2.0,1344,0,329900,0
49,1,3,1.0,1296,0,300000,0
49,1,3,2.5,4190,0,949000,0
35,1,5,4.0,5514,0,1330000,0
35,1,6,4.0,5279,0,1600000,0
49,1,8,3.5,4785,0,599900,0
35,1,4,3.0,5740,0,1025000,0
35,1,4,3.5,3018,0,829000,0
49,0,3,2.5,2262,0,449900,0
57,1,6,3.0,3426,0,680000,0
35,1,5,3.0,2128,0,499999,0
35,0,4,2.5,2142,0,489000,0
35,1,5,3.0,2548,0,450000,0
35,1,4,2.0,1800,0,439900,0
53,1,5,3.5,2794,0,669500,0
53,1,4,3.0,2148,0,575000,0
21,0,3,2.5,1402,0,310000,0
49,0,3,2.5,1400,0,345000,0
11,1,7,5.5,7000,0,1200000,0
35,1,2,1.0,935,0,395000,0
35,1,3,1.0,1326,0,379999,0
53,0,4,2.5,2050,0,399900,0
53,1,4,3.0,1472,0,373500,0
7,1,5,3.0,3032,0,350000,0
11,1,4,1.5,2758,0,375000,0
11,1,4,2.0,2072,0,379900,0
49,0,3,2.0,961,0,285000,0
49,0,2,1.5,1120,0,289000,0
17,1,2,2.5,2197,0,350000,0
23,1,7,3.5,3482,0,685000,0
5,1,5,4.5,3882,0,825000,0
5,1,4,3.0,2834,0,400000,0
5,1,4,3.0,2840,0,549000,0
57,1,3,1.0,1000,0,315000,0
35,1,4,3.5,5646,0,1450000,0
35,1,5,3.5,4891,0,1100000,0
35,1,3,3.5,5150,0,895000,0
