Actual,Predicted
339900,351347.91666830546
619900,585682.4444433256
314897,345665.3389966733
320000,369916.23815587466
800000,1761435.4910400098
508000,553455.5391924321
650000,794271.1255315223
599900,643887.4422308758
695000,636326.5966632615
539000,567542.537505146
330000,473012.6031572756
398900,404716.2393463548
380000,415969.1168638655
599900,533686.1387570272
400000,389116.0690391827
430000,428253.3301280057
699999,592166.5868149562
299999,272162.14911256096
679000,664913.5577447645
2495000,2071808.9195913002
2875000,2504822.165640378
1700000,1075254.609932104
489900,560503.7647172601
4500000,2393717.1709261197
299999,280854.2855711595
499900,501161.7330986739
429000,400326.6991362164
590000,556164.2109897808
425000,417297.74337429943
359000,338732.4191672303
605000,510333.589848713
480000,466617.6233645487
657000,613337.0405024035
283000,276295.9977979961
550000,624163.4418875806
799850,878753.4185324042
439900,357123.5898284399
559990,681206.6046713758
630900,591588.7253832426
515000,603266.2397869944
599999,585146.5261853875
340000,374144.7281150286
285000,310855.51681839005
495900,460128.1052294493
2999000,1899324.634033073
1675000,1625922.3975589578
679900,603353.564422901
535429,448304.14983790077
425900,384334.04243806587
401950,396487.6609344667
444000,466677.1540408335
439900,416278.32243069925
434990,495720.59857262333
517000,430778.70787872444
1070000,1045489.0436528658
409900,476487.635778221
750426,857484.7301971462
1095000,2096686.772035843
564000,489767.8816709271
379990,337371.8282308812
849000,892113.7137273309
439500,501119.08291958645
574990,531434.4833074636
320000,358164.05089538737
514990,454529.1900491288
529900,525293.7214778911
499950,536435.8604386235
3699000,3506350.3974682526
525000,510650.1181302058
450000,438562.87821851764
725000,667913.0124577321
499990,471527.16437785875
580000,487183.59266184387
209000,199406.5877564079
499900,420426.75438382843
1300000,2229885.9606792224
559900,497462.947742043
458000,440709.8948938389
390000,377314.55812118994
384900,414684.1747989305
1295000,952335.4508268351
724900,717181.2787202789
515000,601916.1123228987
4795000,3734686.101540333
720000,841379.7948460307
480000,466078.7062721205
395000,397402.57820191135
660000,735420.0047329585
250000,215494.47121941263
699000,696333.5832348481
1250000,639125.9852893346
715000,728790.1988037637
999900,613190.3232674608
499500,567825.321478924
380000,375842.7905498312
450000,480723.67574377
324900,367404.593088249
319900,297223.2046517241
795000,1459600.2017943934
509900,504279.8325538968
549500,621480.8079201034
549990,566952.2288758155
469900,472472.97048133763
335000,360994.2849094036
435000,732981.9688141755
349900,311054.26832435495
380000,466554.64857828047
545000,595450.6223027218
568730,561889.7731960774
999000,909972.7532151705
754900,982989.4029078258
645000,691284.3615048705
349900,362120.7312665218
1225000,993802.2359526355
1100000,998328.7301889454
525000,619103.4068289048
404900,465257.44375061855
430000,499028.0765023141
720000,687501.4119918
755900,1129913.7598730708
505000,545170.2908616253
600000,551017.155707135
419500,550850.3579497959
485000,491502.6382942959
379900,453635.485432432
565000,592685.3472469014
2650000,2554492.059506414
440000,558288.8867189151
598000,677560.3233879687
450000,551769.8027147276
480000,460393.04974011227
435000,429627.6750790935
159900,212265.95617653767
1549000,575700.4181745559
519000,563246.491144947
369999,367662.1287392789
1175000,1013056.7325620065
860000,912435.4655320515
425000,556970.1467557957
5900000,3339778.964455996
905000,945301.0266749993
430000,593173.3070625135
1100000,1244311.98262372
389900,482876.2893578816
293999,374817.3571107515
1099000,968861.5810236116
698780,751170.1517493622
384900,434320.00470673933
509900,563475.7807320353
639900,577136.5118952168
744327,693727.2139208661
544500,580156.2980958987
475000,413532.0603588352
465000,530838.6394730912
565000,459374.9556493841
499000,483886.455091362
377000,338190.2245842431
1326305,1583452.2540115265
899900,797372.4534725397
1449000,818311.8495336209
425000,442425.8328650319
399500,599400.4238916872
378490,388618.3987899136
605000,671993.3811614825
975000,815368.2330360224
405000,420373.778808343
950000,802477.0844985223
530000,628188.8059407716
496990,515916.4680595731
733000,983465.2703089281
475900,589819.1685444615
379900,416674.1177518406
438900,412252.1988948337
1499900,1253423.069799775
435000,564286.1645190533
412000,467869.9614239065
399900,365713.44622060837
795000,1014660.9205359947
355000,421629.1730754647
1048944,1637022.4180919214
1295000,1029585.2436949766
850000,1249339.920751305
370000,405651.55223636137
350000,450736.22884170624
450000,417766.64639470546
469999,417324.739208799
625000,558296.4714118841
499500,540158.9258964976
439900,461881.3027011502
155000,213035.54393833483
775000,597713.5040310498
335000,360838.0437515628
580000,550850.9963695217
685000,535681.9971744184
567000,477555.0041324471
800000,1225170.0340099342
730000,807457.0640821882
379900,430244.9805080009
1175000,1480115.5797950756
4500000,6092048.179114283
2250000,2001593.676676161
199900,246195.36683104094
875000,816041.7200950922
669900,546399.7532772891
339000,421121.07493528584
617600,513738.28026183683
800000,601114.4558771471
1290000,1206807.5848578874
663000,582235.3756810313
435000,497838.3449038331
549000,566992.4084025158
300000,324402.72394325794
500000,533726.6441481324
509800,587825.0801045272
489900,440350.6163875524
535000,643891.6036881955
619000,585226.5442182843
3495000,2949609.8276667194
899000,1065021.6776864422
390000,509553.67755252507
750000,618798.7171738774
375000,355300.3896536334
450000,460045.61956585996
2195000,1793511.916063841
450000,424823.61267687584
3000000,2505555.8057770533
575000,559631.4294569113
299000,337806.86428842886
949000,1064773.9510792915
1599000,1739298.462400939
659000,735274.6554273359
569000,629892.576011901
480000,447086.0259191499
459900,455308.85665480886
1300000,871504.8890657683
255000,248897.45867719853
735000,850592.942518957
449900,474694.2091976315
1400000,1030154.1070108786
426990,449101.67794421414
465000,478265.75938559236
780000,960133.6369609286
464900,492864.7712126797
679990,747061.8772959376
699900,744970.3933175725
7995000,5103689.844907032
899900,1533541.8587906514
299900,287100.963785527
386900,449101.67794421414
480000,515528.26478746516
1074900,1065248.8305290977
395000,464824.9713759568
3300000,2327908.7882503755
319500,408286.69419111626
479900,574665.0435343945
495000,422808.9501135132
499900,666524.1302495959
699900,537253.3692803587
478500,502475.7727146523
340000,406921.96596008807
515000,407582.5732965114
299000,287100.963785527
469900,411529.423660341
1595000,914694.5196733505
669500,564569.5693061532
495000,495521.4894075296
1285000,874300.6139555105
305000,268673.98842638085
319950,337543.1855186548
474900,450156.16230981203
639000,534596.4900176566
8375000,7389423.036857434
1399900,944653.3435305947
469900,587709.5388262674
409990,450229.06386004365
1497000,1244159.4166615903
949900,945400.4026692279
900000,729010.2179408204
1275000,1114347.8526814487
1400000,1732473.5701217775
704900,864340.8458196614
289000,247113.93598497933
500000,746660.0272682027
599900,667689.4796958643
589500,469431.59254872496
489000,640772.3915734899
358000,467429.7008296478
449000,465047.7277700148
650000,585221.0092170491
499000,485278.2056314773
609900,975589.0365674203
799000,878952.3784517902
2100000,2350575.377095003
519990,501030.84038526897
485000,573691.5413632054
399900,393259.1412435446
1300000,759894.5703723169
390000,416261.73216137127
1399950,2325016.327041863
685000,681406.3139210045
999900,1470657.309760443
349900,360996.7442052999
724900,534121.6585473161
990000,1677436.068497031
429990,512492.06694914226
369900,242771.11274772132
419900,414448.3912637541
415000,404610.78701527364
565000,662657.6641215044
1380000,782544.6836548281
693900,778668.1432401446
400000,381224.9784783305
490000,597127.0039001697
579900,508536.6266027425
749900,700483.6043553406
699900,746725.7463549951
510000,529047.4484536642
1200000,1124464.2187098032
1150000,1714895.7260523885
400000,408465.5833429534
379000,366488.5786533499
530000,1323235.8591680997
449500,413707.52733581845
1295000,1060856.9350543027
345000,331295.158907823
2750000,2616464.60976601
515000,465630.18896224926
2200000,1559989.300341949
609900,578827.5455990494
610900,695456.1032796726
369900,390775.8923220689
429900,388989.22386323236
325000,417614.56790386146
644230,732201.9607307458
724990,690414.2710242813
404990,450229.06386004365
559500,592924.0140370906
514990,468347.9005467771
499900,479131.4696978646
409000,354161.71156161046
430000,425279.48623663554
515000,529171.6497819978
981900,926985.6812979337
545000,494913.44894766144
490000,498150.2243555081
552000,711552.787370761
791290,787148.2478577051
435950,490614.7796289467
774999,878006.6772475486
825000,554896.314772001
840000,864966.8561965626
620000,744910.9806813359
422000,412098.49745568703
1184000,1075207.13397125
950000,948269.3180030718
749000,620167.0199228565
474900,457011.8704685301
438000,459460.05961203616
427950,453683.6861640206
279000,321822.5498103452
315000,426625.01568134304
289000,213189.02215125808
899000,591580.7869480812
299900,295812.60095143685
950000,979785.6487896611
399900,573657.5137212735
599000,673443.3371824253
585000,595443.0676293434
735000,531419.6282984386
315000,223409.89215691612
2250000,2920778.8461779407
379900,374313.90194466704
460000,532207.7062917361
619000,562973.908536409
649000,633188.0494010391
587090,503309.7724152236
315000,299772.28505688737
429900,463306.9439421461
869900,848337.2818401166
5350000,5718438.275344119
664950,535422.9098532476
340000,426473.1238170824
440900,455103.88001522847
789000,641859.214904857
975000,855685.8434832284
399000,472534.46378960717
624900,666174.9965022882
450000,559159.3899897231
349000,360893.2825165678
559998,584219.5129855963
549000,688108.9484477333
329900,369418.85213212454
669900,725871.202826658
755000,852611.9293232665
1050924,515880.8405252324
564990,577363.8968354241
625000,683866.281802305
3300000,3563853.7401079475
370000,369245.92996235145
395000,389725.5817461011
436990,447762.5923084488
334000,316695.54935679655
440000,496377.9430661893
699990,703839.0270340438
775000,885495.3639448701
779900,670438.7348916164
599000,517483.4042546597
815000,581802.2961198557
349900,391087.004556455
929000,897836.744646675
1495000,1873827.4802963529
564000,570885.5402386732
630000,727751.0921625991
1340000,1251210.939168527
1500000,1176651.8791642492
635999,532225.901665092
300000,287100.963785527
459900,480660.57310035493
499900,480754.4473974968
490400,458350.92380692746
359990,345003.5442037478
719900,599456.4889632438
624900,864356.7779827714
1694000,1296593.5614674748
734000,911588.673665109
380000,377808.0796838794
345000,346108.4526939597
574900,618793.0415646436
509900,534436.0306250185
567000,472571.12072619825
3995000,3545255.9146412266
310000,293324.6019063514
490000,465636.6505038495
484000,451500.3541423419
419999,427758.12485789286
475000,482108.7227702966
359000,425045.5030147599
9500000,9656231.195111085
437900,551024.4113394462
550000,466716.61285435385
465000,403457.0769191121
380000,343768.7521616475
745000,870694.8421307224
365000,367182.8831959984
2299900,1375431.662697757
600000,587800.5540365722
559900,764230.8486141083
539900,446103.52988735255
485000,631818.5515011124
419000,561779.4104702146
520000,496860.4218019513
995000,1120889.115296071
439900,417820.1460435439
749900,970569.790839901
369000,377200.5329182069
309900,326554.2838703558
335000,353563.18944387045
2595000,1722174.7358796657
1399000,1759255.158506567
455000,438611.99495923903
419900,570393.904958642
875000,679151.0133696453
399900,436932.42216650286
919000,914524.0139484061
599000,834137.1010907498
515000,534061.2422380099
665000,599924.8613492087
448000,472734.91279530845
829000,826375.0735500023
445000,582633.2932480033
650000,692340.4066663182
448900,387283.58995113836
534950,425605.55082562903
625000,455210.3499948736
449900,558535.7213175506
469990,506458.05305515864
462990,560401.8309530992
849900,888362.7594691329
615000,735947.452892352
524900,459783.3622831709
1299000,842106.5447659296
380000,418962.2960193788
385000,364992.54091975203
824990,1091250.6063140763
1158900,789811.1277900604
989000,1100277.3732533704
1750000,2279681.9882310177
295000,264876.287664407
525000,483113.07928626426
430000,751119.1819228791
425000,404216.47161439457
672500,650377.0722315502
529900,527336.2149247839
165000,202819.479332408
725000,710245.1620557171
294900,239443.37594634824
649900,687863.0268466129
599900,572439.9932597501
249900,323633.0624332625
395000,418100.0210976688
480000,471623.7976129992
335000,350134.29953307315
499000,429335.00888841954
1125000,1198841.1715442487
198000,307115.9243900209
617900,657738.1651107469
373990,374736.7222815775
1875000,451867.5925854367
825000,784790.4091926084
459000,524231.8390145709
894000,1078499.40132353
2195000,1200622.4457972671
1172295,883857.2673277879
606000,701005.7533619403
595000,605681.6347985122
429900,563741.8113671541
570000,493100.46011963865
379900,505047.5730347985
297000,439283.76699979143
529000,421866.67319815076
515000,509261.839413621
600000,722044.8062740145
499000,760364.4784170234
519900,602854.734841132
425000,427714.6635126952
1150000,1706624.573586192
1199000,1495703.6187167459
1899900,1187567.2524626297
399000,647473.0678217168
329900,333841.9159118429
610000,767282.9851401753
179000,222189.40778286482
390000,377314.55812118994
419900,364626.8737729249
324950,454937.096957899
465000,489380.4936723593
415000,369276.58411725267
279900,379034.10454763524
550000,644584.1328963625
397000,390738.3410404416
1489000,1106498.4471630205
595000,572608.2189597329
400000,400064.0718317581
495000,548047.2633046027
389000,408111.340506525
399000,416085.7441345437
675000,675558.5535474758
399000,370206.17891709507
599000,517681.9207097909
350000,403643.9147776023
499000,604835.5482825532
496500,501994.0057487241
679900,647552.734603942
1599999,5653444.512201996
575000,662133.4421294294
699000,615901.5738064637
743800,1110709.1984997788
1119000,1461093.4788296786
335000,367683.65080395277
494900,468163.8948756993
915000,1076162.5728001914
949000,771099.1610552764
479900,470563.8358435082
457000,445953.60412289394
811995,598719.4386575029
644000,597011.6041169629
449999,487771.24915195
1775000,1527187.2151723567
750000,679956.4651412336
3450000,4046885.8933047103
259000,351786.14263992425
514900,525200.5641235538
304999,382087.21225206007
380000,491505.65482627676
344900,349739.20466902864
565000,616055.1919807008
439500,506864.03351727035
729000,695755.2796190785
799900,792040.525470219
342000,311900.7328057028
754000,727718.3129451589
359000,412576.53617512353
1200000,1345749.2004099998
799000,651428.3809264655
449900,412905.6614744147
1150000,834887.7858473234
285000,249970.6243084208
599900,616391.7776962045
1967900,2088462.3026267563
374900,425268.53317115
395000,359285.715122028
725000,730906.491444774
649900,510104.33665052615
760000,705649.2380106928
469990,521626.3483677074
550000,651122.6693267609
289000,295430.1402247944
309900,287100.963785527
420000,457873.2604667363
479800,536452.6087186098
366900,394656.4157332502
2675000,1995462.709275695
847490,643992.2248604967
489897,429385.20995456807
535000,628821.8523126673
235000,318298.4709067756
399900,381407.8781139265
463000,462952.4625240798
412000,436941.33791143773
517020,441725.5623597999
404990,452622.05854321405
849000,758277.7336750542
650000,730397.2751334198
264900,275874.5508282166
499998,572045.9317253693
1690000,2035678.5597218673
929900,1629687.7892383295
1099000,828022.3797869273
779000,527316.0526211871
849800,778608.1563353428
594900,739850.8143176431
320000,308185.08813140314
325000,336855.6691894186
489990,584383.5220922998
325000,318061.3087833717
431900,455103.88001522847
349900,350019.65554627107
499900,475556.9980753007
289900,223409.89215691612
750000,1105976.6187104394
549000,482877.18670798716
449000,415435.6142993015
850000,818680.5138590047
299000,267972.55613580707
259900,311367.06701329956
570000,505455.7832283149
630000,729106.6041976551
664999,673715.0282355868
424900,398416.99668906524
404900,465538.59297743556
689900,524905.7821735276
574700,625432.1093709891
449900,421866.67319815076
449980,405779.8860456292
599999,734933.6850055397
350000,304358.3689219715
525000,433977.4970559275
799000,651428.3809264655
380000,413709.80337894044
645000,697459.1593588751
579900,482591.16195825546
1300000,1377166.4332753124
625000,500376.8487615106
469000,471263.7005131614
1399000,1016328.741578272
319000,425116.0620795943
437000,413225.50871238345
475000,510271.5114035192
399000,447153.77947187616
624900,774561.9057527543
649900,803011.1406058825
475000,473564.50350773596
474500,456096.6994986444
452871,481493.1849002911
832225,990020.7713917085
530000,570233.1753675786
625000,619622.7799315354
525000,489908.55280051386
500000,465002.714396062
2750000,2248737.252007093
580000,486091.8525444779
450000,581280.243057195
382000,312853.75430390757
275000,338676.5544998053
485500,506858.3254971632
439900,331443.0722310934
489990,468539.21445114614
479900,459851.6532063318
995000,883576.4078271888
309000,386667.0497081176
459900,501491.08293356386
564990,688825.593669211
540000,492115.31504691916
618900,631504.450430878
425000,432985.60877106787
1375000,1292210.599108153
579999,506272.67395188264
524950,557638.0741030312
1250000,1130979.1453728448
309000,407334.8082741292
960000,1007773.5965077614
569000,462659.7420919208
380000,349275.2785023844
219000,255249.26990851463
599900,617614.2760812024
340000,366778.94330757076
589500,405265.11535995256
639900,634609.3438770669
825000,901268.5087661004
379000,372786.927938515
799000,653893.6191727347
469990,481944.1135596796
975000,1220575.520894151
439000,430646.20042548986
2100000,1844383.5730185737
589990,573118.7949638402
525000,601053.0914335024
675000,1008694.3899414279
337000,234459.16960172856
1400000,2157013.4029288576
1279000,930473.2113676462
399900,387207.7224923591
1275000,692657.4839548448
999900,670785.147755372
475000,461958.90065927047
789000,822187.5742102419
439900,532486.7708412213
1050000,1581297.6676547178
799000,722984.481962772
425000,857488.5534581905
3995000,5107509.104889615
1875000,3830616.0636074822
390000,645021.463691218
449900,484125.6015697749
408990,335542.05685028975
248000,327855.64677640516
370000,392275.74349372863
414900,424848.8221127673
175000,184758.80012028344
835000,746006.044321604
399800,410398.4851822049
435000,479346.23076857114
525000,613424.1110783895
1795000,1370481.1917666632
599999,729085.5712606122
465000,696182.9417927897
1150000,1285809.3481060546
475000,581132.4892074284
725000,739207.5039293424
742902,1162380.5003014598
689000,600572.3449062092
549000,554184.2372805903
625000,605519.1603431918
549900,626138.7892747604
299900,306217.77165674925
574900,573644.1781614592
449999,471017.4217145285
529900,525203.5040744711
13250000,10889168.672237502
775000,895076.0938580586
850000,906437.6827770015
449900,458460.3486847833
489900,493741.3534196567
575000,532425.3995464544
349900,273771.2309695622
499000,531949.397379317
499000,541191.1459290225
399900,507911.01887909934
615000,538836.2392138988
389000,406214.0785464058
409000,385361.20021793863
625000,594630.4145699327
289100,371492.13230326405
809900,668954.1233355659
585000,729085.5712606122
675000,742213.9392583892
499900,531683.5651639301
590000,608210.4671799389
340000,417057.6185720981
339990,387290.7062006506
270000,295812.60095143685
424900,485108.38692795695
689900,621033.3535202143
449000,344784.5390710643
430000,401086.0029649866
510000,439023.74580699205
559900,584797.0413516386
487900,522129.6144800861
365000,317768.49246827204
299000,294441.1353688941
4750000,2506755.5882213353
475000,454213.3374154807
450000,429627.6750790935
340000,405643.33922902093
684900,656151.0026955333
279900,255086.88880500724
395000,482038.4153488336
1255400,1113020.6478581808
1100000,1014395.154193008
219000,287100.963785527
649990,1023257.0382753994
650000,593914.565971641
449000,414757.9229750443
520000,454525.0726449383
615000,667598.8394635313
429900,450834.74640587275
735000,612892.0378650976
650000,1254733.4507517677
849900,984152.7844230024
635955,575395.8266047785
499900,522590.5485380989
1299990,1830974.2777719938
565000,596705.2563351628
514000,537256.3204257349
394900,448655.015648692
578575,537458.8462490061
435560,435169.60676661733
350000,399586.92786784907
1748000,2119901.6603090228
545000,495744.9415057381
599500,595428.8468448131
699900,761291.609379981
1400000,1365480.0897645429
449900,355301.8498610334
391000,439794.24476255325
550000,625454.162567799
479000,488774.67870210303
449000,452107.1174656552
245000,287100.963785527
499990,477985.2226006845
842424,1080885.7395952055
1695000,1729754.491096055
1275000,1485232.9528931205
395000,442493.4383109083
929900,997081.2498867844
799900,710079.1167139872
500000,549614.7551099128
485000,545410.2390995686
374900,381667.4188058732
570000,590524.8217176809
669900,719523.177731231
738900,1347704.7295365653
556150,536407.9912273403
369900,322823.41255253926
479900,453635.485432432
749000,762706.1883533747
11995000,5197638.826272024
400000,525717.5888175445
749900,635221.088684772
355000,366488.5786533499
299900,327779.2675148985
529900,488937.44163880206
475000,467568.0413091993
1995000,1892410.3232466339
299000,306549.7525007095
495000,550402.4465742236
629400,698797.1492002257
822825,1111877.8806784148
429800,469877.54137947387
810000,1114438.0516532934
579990,526883.4764201768
1050000,902239.8698390652
550000,603441.107804446
219900,287100.963785527
365000,630991.9764749103
685000,590604.8821044564
785000,838071.5928784825
420000,413948.777143272
489000,522038.8309262881
384900,401520.2743953302
195000,501224.77561355307
458000,474439.61916836153
349900,338886.08036572835
505000,571152.6892695089
299900,324424.31998405594
425000,495757.7489575837
634999,594731.1519384045
574990,679345.9907665029
462870,467519.9352534426
489900,488490.1495135812
849000,774952.0292548772
294900,307599.4801337415
589900,713385.5378219218
490000,469606.4102138534
359900,372528.0144956396
255000,305882.3621850213
350000,338981.579937858
687400,786465.3600640141
229000,308301.71670477296
359000,508571.00606007717
529000,516185.94243473664
299900,350910.16560954176
259900,353020.05693159386
609500,581209.6465321919
398000,407112.8204753748
630000,900911.9480559624
760000,799192.1260424615
379900,426838.89397080225
695000,744082.2393642623
624450,620706.4732367912
990000,1004370.7792816136
259900,275355.91702104476
599900,690573.8011571442
500000,478255.17666746996
580000,509087.090687915
550000,451345.38366866333
1350000,1826834.2283614455
1084000,878068.1035845468
415000,456997.1540620073
575000,500455.36804676545
398900,409189.0183814992
975000,767984.3464678939
394990,394163.79443412984
475000,481691.2257770537
1380000,4661809.540714162
579900,688723.0102978516
330000,297485.26041116216
310000,306217.77165674925
1550000,575833.155161462
684190,626427.825733961
559000,498652.61136799166
1218112,1318882.7722040082
559000,549878.5507281837
510000,578116.3020726788
979900,810227.6931273038
224900,242271.32983868665
575000,629588.2121534589
475000,464341.922554832
452204,564241.9524146697
737800,685770.7858952872
200000,141854.85536695644
339400,454978.86374451366
599900,628452.0635253481
1350000,2567380.3742086366
557000,581214.4637936694
599990,599584.0868954815
475000,437751.6509515064
548900,720080.6629408132
285900,331443.0722310934
389500,449421.91423508176
335000,290452.5005375188
682346,687060.642733951
465000,420985.8859633657
519999,496489.2438954658
465000,487347.5647927749
530000,427606.9629437942
755000,693918.4624018956
695000,842496.9871645747
389000,407505.7406078312
690000,1022768.4118217276
1955000,1189317.0644152511
525000,451546.654151843
1499990,1866794.251592413
399000,372870.3953164182
839000,883152.485922185
489900,434595.63134885713
749000,666595.100444677
380000,446364.84219988104
634990,680043.5554012633
950900,671349.0477801451
429000,419836.9400111256
339900,292294.7454432556
700000,547564.6752014104
738000,621425.4746215584
1075000,790339.2878791512
599999,726184.8394216186
320000,379021.26641124865
350000,422203.5212931807
1157900,879861.5254270275
610000,640691.9897469359
525000,707213.1320579711
625000,549340.7063660311
569900,547299.4776679429
829000,1073295.4363212099
510000,515332.00849243946
315000,349739.20466902864
499900,720941.7450278141
735000,676294.0790899527
222000,208929.02487983942
429900,506933.7413425512
335000,462709.7673203776
405000,439021.72680002206
420000,462751.3769214248
649000,692258.9800025602
689900,587448.101257865
629900,653516.8706627848
600000,500078.90717023774
679500,535990.9701015272
419000,402809.58928258164
479000,583815.6080247618
724900,634292.6763859553
549900,476864.2757296501
420000,554450.525319131
650000,538346.0421237326
445000,557353.8435947861
485000,486304.0243759845
614900,598944.638779502
475000,570990.0251034562
370050,333634.0663969881
750000,818352.4436985963
640000,888344.6075078676
439000,469164.16594115575
379900,378652.7739721069
397900,436451.09368112084
378000,357597.04641750484
5750000,1614027.1622869836
559900,660882.6105452433
735000,654358.7637006557
363900,414028.8845608124
850000,843864.2289693672
464900,469373.6294088108
14995000,21740299.46056043
420000,436580.4760454758
345000,395930.95529807266
825000,714021.149653116
695000,794910.4955634107
575000,561513.7478280877
750000,865781.5245408578
615000,582341.4342775347
1799000,1282058.0227892967
249900,262377.3472963594
389000,797232.0904441333
360000,349437.812795864
450000,534202.6598072308
500000,505258.9802894325
379999,356021.16984511906
300000,567719.058564663
404900,378180.77624029695
395270,465685.02992876124
275000,285568.13628168084
494000,487317.715160687
1745900,1478981.919978561
424900,365417.5687439534
500000,587471.03905535
401000,391760.2745995959
415000,410645.70288173546
420000,404682.9395353212
250000,376808.03405268554
425000,397950.08058326005
384990,378946.71016663074
295000,274702.164645726
469000,545427.4757632772
428900,480545.8585070254
399990,447048.11820982385
1200000,967737.7366031769
619900,633583.8837152028
2050000,1371109.7564281898
599000,494419.5025266851
441999,316160.2891101679
300000,336550.7843774039
550000,524236.32648741576
1300000,1102620.758382241
325000,331918.60886921076
350000,265612.6152324551
470000,526767.7453701897
799900,884530.9998314818
489000,478343.5609104076
388000,458285.51179216214
875000,916924.5048822112
825000,1147205.6398405733
309000,293753.18094547023
1350000,1106586.6396394602
1200000,775328.4190987478
430000,578905.766250075
389000,415128.584026043
364000,416472.6988846399
440000,510963.2972277484
449900,466069.5693858204
369000,328702.5269159629
575000,655508.6389290144
220000,233800.52845329657
799000,741343.996422143
985000,1008290.3055367575
1200000,1606585.5954418082
949900,939638.0407268958
10000000,1301133.81715959
435000,489419.9906337787
1849990,1176491.2761231568
65000,210674.3586224668
908820,1746617.9604139233
2250000,1553966.1910664213
699000,599297.9633595636
998500,826539.0073189198
822492,763317.8091131377
475000,456627.585315993
415000,389430.8682926126
575000,625503.793075734
370000,457974.9287392664
430000,412093.6567559227
645000,823341.4853460876
1154000,1336225.025675607
348990,381991.7549412241
580000,729571.2654637139
550000,542934.450795456
3750000,2933914.797445205
490000,581642.5411909787
750000,712293.117307181
459900,502814.42959345516
339000,382087.21225206007
659000,896549.4421401911
1850000,1319143.2688974526
440000,433366.9409077042
425000,640287.6461889305
499899,1003418.221749274
525000,434489.49032819126
2950000,3786373.7348578526
999000,1126921.8771747076
827500,933851.2738036428
250000,279570.7058948915
1535000,892069.5858959536
299900,316050.2190487284
299900,273318.1812538113
384900,434320.00470673933
595000,615454.2568343516
349900,360814.88298444793
445000,497609.2516153102
660000,653161.7403489755
359999,321383.09767467034
229000,267879.3673505642
429000,489613.4564889408
680000,824458.0749664045
395000,417478.74385056493
285000,234261.31420861502
1199995,1022948.2256320054
300000,345461.97345457436
539000,584595.8758397133
454500,379816.354670498
379900,379658.2327352706
725000,602141.2175881423
400000,426814.148006029
625000,387091.2597244319
389000,424857.0597874008
300000,309284.15673477243
695000,816494.2249400927
409000,422008.31900467543
317000,314923.44799998455
380000,378224.67248773953
455000,403796.49181532813
329900,330422.56453431107
799730,809570.7636244965
589987,778761.9758073544
635900,719418.5325496088
560000,653259.3388930405
574900,607016.6940609678
365000,375658.9180401806
259900,353272.5785048598
595000,653103.2619880859
389000,489928.4991945422
524937,473065.8965075546
1150000,1136237.80285745
1099000,1315367.2579605624
967000,1875141.1975348422
335000,324543.19077376387
656900,668146.3129573249
709900,710264.2333095337
319950,282108.5675967742
430000,418185.0356021621
687000,759613.7825526048
419000,501954.4491472233
409900,418332.7834609663
645000,622188.0511240297
1100000,1122213.9661411226
334990,412444.18526509346
664900,969806.3016247371
505000,524604.3303166596
365000,391786.5369213725
319900,386565.8935711922
270000,302381.23608272226
389000,406609.55138052296
799900,725114.6182069437
630000,581551.6739845002
425000,507527.8063108475
345000,346555.50168949907
799900,682497.9419279833
429900,398491.7500206354
4545000,4727178.325902246
649000,673748.9978364863
539900,539854.3281915402
647900,732004.632266647
629950,728623.9203107117
750000,772503.2018675816
680000,675492.3971264018
10000000,5073196.270626543
324900,343204.31082444155
644610,509533.1036113399
499999,492445.35650786164
449900,528819.9713305088
495000,464311.7098736838
485000,449484.7940583302
670900,724535.721578647
499900,445571.98765199387
4000000,2436805.8413702534
369900,503166.8248986789
1799500,1638296.0975819137
355000,374742.83439539914
425000,442773.6127876762
989000,978323.373504627
580000,550441.7116015966
459900,560632.5374073572
639000,1062638.26349442
619500,661961.1580464044
319000,294359.48119279917
2250000,1717783.427984485
225000,226689.13887458094
310000,362820.89561474044
309900,340197.1843956671
424800,428112.7559007137
379950,366001.1076365611
474990,448268.6763879093
1400000,1483835.6221709053
410000,427815.71722792747
1089000,1113177.194872819
557990,507563.32036422624
324800,325441.7487238076
499990,509249.95297592133
800000,2127513.378944323
391900,464612.8019379463
3095000,2949609.8276667194
475000,546325.8802639
820000,784065.8222271241
3100000,1977196.233254032
324900,327447.84680733166
529900,630218.2179179464
355000,404080.50460998615
990000,852952.5505490822
385000,534106.972681672
1279000,1227529.9034055744
419000,429415.70524456154
460000,345350.28493161773
438000,405609.6276361696
440000,493296.76637303154
660000,691974.4140974605
425000,354356.8090498271
355000,320458.0347874202
1199000,1966958.2784885075
404900,475299.24223985104
410000,375579.5323027599
1599900,1758778.11807684
447800,426430.4778586188
699000,700213.852527316
659900,710138.7131719822
1300000,829418.0050936345
748000,712349.32751687
1190000,1142817.6138101425
439000,602452.0487691492
2200000,1150581.0479385708
714900,795638.3824376283
495000,370695.86401723884
399900,439990.53058988886
544000,643806.1458919027
579900,618637.5871101602
725000,653413.6034687678
389900,431941.92845980043
1895000,1344447.404693203
604200,560401.8309530992
189000,240235.26533561177
469000,498486.97101811046
290000,301234.9403513925
427000,555167.5436781689
599000,537368.3479037087
399000,368765.84194620606
649900,856457.4679751507
499999,512362.4754264698
798000,819880.603309252
239900,284713.09560429415
940000,846459.0872679157
